,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
timestep_11,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_12,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_13,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_14,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_15,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_16,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_17,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_18,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_19,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_20,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_21,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_22,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_23,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_24,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_25,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_26,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_27,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_28,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_29,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_30,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_31,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_32,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_33,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_34,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_35,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_36,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_37,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_38,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_39,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_40,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_41,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_42,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_43,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_44,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_45,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_46,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_47,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_48,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_49,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
timestep_50,20668625510,267873195207,"(0.648468017578125, 0.8433626890182495)","(28.011241912841797, 25.4750919342041, -1.3695932626724243)",1,6.350921630859375,1,"(-52.76720428466797, 14.918910026550293, 578.4271240234375)","(0.6252095699310303, 0.4655936062335968, 0.30061352252960205)",1,"(0.6644922494888306, 0.814875602722168)","(31.03451156616211, 28.631654739379883, -0.2207060605287552)",1,5.53509521484375,1,"(8.194727897644043, 14.19581127166748, 573.5245361328125)","(0.4807647466659546, 0.46633413434028625, 0.28486859798431396)",1,user
